geneId,geneSymbol,diseaseId,diseaseName,diseaseClass,pmid,source,class
177,AGER,C0011880,Diabetic Ketoacidosis,C18;C19,18775683,LHGDN,9351
177,AGER,C0027051,Myocardial Infarction,C14,19910580,RGD,3393
177,AGER,C0013537,Eclampsia,C13,17617154,BEFREE,10763
177,AGER,C0027051,Myocardial Infarction,C14,16728681,BEFREE,3393
177,AGER,C0027051,Myocardial Infarction,C14,16159602,BEFREE,3393
181,AGRP,C0271650,Impaired glucose tolerance,C18,23744028,BEFREE,9351
181,AGRP,C0271650,Impaired glucose tolerance,C18,18854155,BEFREE,9351
182,JAG1,C0004096,Asthma,C08;C20,17142250,BEFREE,2841
183,AGT,C0004096,Asthma,C08;C20,21624492,BEFREE,2841
183,AGT,C0027051,Myocardial Infarction,C14,7622852,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,9034401,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,22081025,BEFREE,3393
183,AGT,C1135196,Heart Failure- Diastolic,C14,19185300,BEFREE,6000
183,AGT,C0027051,Myocardial Infarction,C14,15662226,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,10488956,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,7737732,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,20945963,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,9857918,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,8583476,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,11330506,BEFREE,3393
183,AGT,C0004096,Asthma,C08;C20,9003211,BEFREE,2841
183,AGT,C0027051,Myocardial Infarction,C14,14643574,BEFREE,3393
183,AGT,C1135191,Heart Failure- Systolic,C14,10097225,BEFREE,6000
183,AGT,C0027051,Myocardial Infarction,C14,1668233,CTD_human,3393
183,AGT,C0027051,Myocardial Infarction,C14,12444540,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,7764464,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,27586550,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,9831339,BEFREE,3393
183,AGT,C0013537,Eclampsia,C13,12859402,BEFREE,10763
183,AGT,C0027051,Myocardial Infarction,C14,17299437,LHGDN,3393
183,AGT,C0027051,Myocardial Infarction,C14,11352695,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,10488958,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,17579251,BEFREE,3393
183,AGT,C0020545,Hypertension- Renovascular,C12;C13;C14,15326089,BEFREE,10763
183,AGT,C0027051,Myocardial Infarction,C14,12453540,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,8793580,BEFREE,3393
183,AGT,C0013537,Eclampsia,C13,8523390,BEFREE,10763
183,AGT,C0027051,Myocardial Infarction,C14,7783537,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,21167013,RGD,3393
183,AGT,C0027051,Myocardial Infarction,C14,12102452,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,8869131,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,23933419,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,16413583,CTD_human,3393
183,AGT,C0027051,Myocardial Infarction,C14,20529973,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,9486084,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,11904535,BEFREE,3393
183,AGT,C0013537,Eclampsia,C13,15889386,BEFREE,10763
183,AGT,C0027051,Myocardial Infarction,C14,7549432,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,23283824,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,21163865,BEFREE,3393
183,AGT,C0007785,Cerebral Infarction,C10;C14,17952138,LHGDN,6713
183,AGT,C0027051,Myocardial Infarction,C14,23283822,BEFREE,3393
183,AGT,C0007785,Cerebral Infarction,C10;C14,19023100,BEFREE,6713
183,AGT,C0027051,Myocardial Infarction,C14,11106322,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,11137090,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,15599691,BEFREE,3393
183,AGT,C0013537,Eclampsia,C13,12417054,BEFREE,10763
183,AGT,C0027051,Myocardial Infarction,C14,23666149,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,17299437,BEFREE,3393
183,AGT,C0013537,Eclampsia,C13,18698203,BEFREE,10763
183,AGT,C0027051,Myocardial Infarction,C14,7700002,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,11531970,BEFREE,3393
183,AGT,C0027051,Myocardial Infarction,C14,11393670,BEFREE,3393
183,AGT,C0004096,Asthma,C08;C20,10200023,BEFREE,2841
183,AGT,C0013537,Eclampsia,C13,17563539,BEFREE,10763
183,AGT,C0020545,Hypertension- Renovascular,C12;C13;C14,12933702,BEFREE,10763
183,AGT,C0027051,Myocardial Infarction,C14,10097233,BEFREE,3393
183,AGT,C0013537,Eclampsia,C13,10694185,BEFREE,10763
183,AGT,C0027051,Myocardial Infarction,C14,16940224,BEFREE,3393
183,AGT,C0027719,Nephrosclerosis,C12;C13,8989734,BEFREE,10763
183,AGT,C0027051,Myocardial Infarction,C14,9254851,BEFREE,3393
183,AGT,C0271650,Impaired glucose tolerance,C18,26704350,CTD_human,9351
183,AGT,C0027051,Myocardial Infarction,C14,17336987,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,12460700,BEFREE,3393
185,AGTR1,C0271650,Impaired glucose tolerance,C18,11564974,CTD_mouse,9351
185,AGTR1,C0027051,Myocardial Infarction,C14,19713412,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,10435047,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,11330506,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,24414230,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,9796075,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,10731400,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,15454732,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,10488956,BEFREE,3393
185,AGTR1,C1135196,Heart Failure- Diastolic,C14,19021695,BEFREE,6000
185,AGTR1,C0013537,Eclampsia,C13,9431843,BEFREE,10763
185,AGTR1,C1135196,Heart Failure- Diastolic,C14,19330904,BEFREE,6000
185,AGTR1,C0020545,Hypertension- Renovascular,C12;C13;C14,9644212,RGD,10763
185,AGTR1,C0027051,Myocardial Infarction,C14,11393670,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,18347611,BEFREE,3393
185,AGTR1,C0004096,Asthma,C08;C20,19080339,RGD,2841
185,AGTR1,C0027051,Myocardial Infarction,C14,17293603,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,16911325,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,11122322,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,21163865,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,11137090,BEFREE,3393
185,AGTR1,C0020545,Hypertension- Renovascular,C12;C13;C14,21143284,BEFREE,10763
185,AGTR1,C0020545,Hypertension- Renovascular,C12;C13;C14,15326089,BEFREE,10763
185,AGTR1,C0007785,Cerebral Infarction,C10;C14,21986569,BEFREE,6713
185,AGTR1,C0027051,Myocardial Infarction,C14,7934345,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,17211857,BEFREE,3393
185,AGTR1,C0013537,Eclampsia,C13,15097234,BEFREE,10763
185,AGTR1,C0013537,Eclampsia,C13,9719367,BEFREE,10763
185,AGTR1,C0027051,Myocardial Infarction,C14,17522061,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,9652322,RGD,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,9814614,BEFREE,3393
185,AGTR1,C1135196,Heart Failure- Diastolic,C14,19185300,BEFREE,6000
185,AGTR1,C0027051,Myocardial Infarction,C14,9298740,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,10739375,BEFREE,3393
185,AGTR1,C0007785,Cerebral Infarction,C10;C14,20731660,BEFREE,6713
185,AGTR1,C0020545,Hypertension- Renovascular,C12;C13;C14,21326341,RGD,10763
185,AGTR1,C0027051,Myocardial Infarction,C14,20537563,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,16923768,LHGDN,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,17293603,LHGDN,3393
185,AGTR1,C0007780,Cerebral Embolism,C10;C14,21986569,BEFREE,6713
185,AGTR1,C0027051,Myocardial Infarction,C14,8842348,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,16998258,BEFREE,3393
185,AGTR1,C0004096,Asthma,C08;C20,11457745,BEFREE,2841
185,AGTR1,C0027051,Myocardial Infarction,C14,24167376,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,23178513,BEFREE,3393
185,AGTR1,C0020545,Hypertension- Renovascular,C12;C13;C14,16796846,RGD,10763
185,AGTR1,C0027051,Myocardial Infarction,C14,9857918,BEFREE,3393
185,AGTR1,C0027051,Myocardial Infarction,C14,11904535,BEFREE,3393
186,AGTR2,C0027051,Myocardial Infarction,C14,12453540,BEFREE,3393
186,AGTR2,C0027051,Myocardial Infarction,C14,17336987,BEFREE,3393
186,AGTR2,C0027051,Myocardial Infarction,C14,18347611,BEFREE,3393
186,AGTR2,C0020545,Hypertension- Renovascular,C12;C13;C14,18158356,RGD,10763
186,AGTR2,C0020545,Hypertension- Renovascular,C12;C13;C14,21189405,RGD,10763
186,AGTR2,C0004096,Asthma,C08;C20,19080339,RGD,2841
187,APLNR,C0034091,Pulmonary Veno-Occlusive Disease (disorder),C08;C14,25062690,BEFREE,10763
189,AGXT,C0004096,Asthma,C08;C20,9531163,BEFREE,2841
189,AGXT,C0004096,Asthma,C08;C20,17103228,BEFREE,2841
189,AGXT,C0004096,Asthma,C08;C20,20068594,BEFREE,2841
189,AGXT,C0004096,Asthma,C08;C20,17210045,BEFREE,2841
189,AGXT,C0004096,Asthma,C08;C20,15509591,BEFREE,2841
189,AGXT,C0004096,Asthma,C08;C20,17537161,BEFREE,2841
196,AHR,C0004096,Asthma,C08;C20,24365139,BEFREE,2841
196,AHR,C0004096,Asthma,C08;C20,22561122,BEFREE,2841
196,AHR,C0004096,Asthma,C08;C20,11734432,BEFREE,2841
196,AHR,C0004096,Asthma,C08;C20,19619331,BEFREE,2841
196,AHR,C0004096,Asthma,C08;C20,15302769,BEFREE,2841
196,AHR,C0004096,Asthma,C08;C20,24469321,BEFREE,2841
196,AHR,C0004096,Asthma,C08;C20,26938767,BEFREE,2841
197,AHSG,C0027051,Myocardial Infarction,C14,11922920,LHGDN,3393
197,AHSG,C0085207,Gestational Diabetes,C13;C18;C19,12153747,LHGDN,9351
197,AHSG,C0027051,Myocardial Infarction,C14,19029462,LHGDN,3393
197,AHSG,C0027051,Myocardial Infarction,C14,20031641,BEFREE,3393
202,CRYBG1,C0004096,Asthma,C08;C20,26057128,BEFREE,2841
203,AK1,C0027051,Myocardial Infarction,C14,22229508,RGD,3393
207,AKT1,C0271650,Impaired glucose tolerance,C18,21538175,BEFREE,9351
207,AKT1,C0027051,Myocardial Infarction,C14,22251423,BEFREE,3393
207,AKT1,C0027051,Myocardial Infarction,C14,20352476,RGD,3393
208,AKT2,C0271650,Impaired glucose tolerance,C18,22773877,BEFREE,9351
213,ALB,C0027051,Myocardial Infarction,C14,19050451,BEFREE,3393
213,ALB,C0027719,Nephrosclerosis,C12;C13,16672152,BEFREE,10763
213,ALB,C0025193,Melancholia,F03,9029664,CTD_human,1596
213,ALB,C0020480,Hyperlipoproteinemia Type IV,C16;C18,1943724,BEFREE,1168
213,ALB,C0271650,Impaired glucose tolerance,C18,2254461,BEFREE,9351
213,ALB,C0020474,Hyperlipidemia- Familial Combined,C16;C18,3407659,BEFREE,1168
215,ABCD1,C0004096,Asthma,C08;C20,7695791,BEFREE,2841
217,ALDH2,C0027051,Myocardial Infarction,C14,23697560,BEFREE,3393
217,ALDH2,C0027051,Myocardial Infarction,C14,20005475,BEFREE,3393
217,ALDH2,C0027051,Myocardial Infarction,C14,12452318,LHGDN,3393
217,ALDH2,C0004096,Asthma,C08;C20,11506308,CTD_human,2841
217,ALDH2,C0004096,Asthma,C08;C20,9600491,BEFREE,2841
217,ALDH2,C0004096,Asthma,C08;C20,9600491,CTD_human,2841
217,ALDH2,C0007785,Cerebral Infarction,C10;C14,28939800,BEFREE,6713
217,ALDH2,C0007785,Cerebral Infarction,C10;C14,25313998,BEFREE,6713
217,ALDH2,C0271650,Impaired glucose tolerance,C18,20700531,BEFREE,9351
217,ALDH2,C0027051,Myocardial Infarction,C14,25237043,BEFREE,3393
217,ALDH2,C0004096,Asthma,C08;C20,20205700,BEFREE,2841
217,ALDH2,C0004096,Asthma,C08;C20,25978981,BEFREE,2841
217,ALDH2,C0004096,Asthma,C08;C20,7695791,BEFREE,2841
217,ALDH2,C0004096,Asthma,C08;C20,11692094,BEFREE,2841
217,ALDH2,C0027051,Myocardial Infarction,C14,25448285,BEFREE,3393
217,ALDH2,C0027051,Myocardial Infarction,C14,23323620,BEFREE,3393
217,ALDH2,C0027051,Myocardial Infarction,C14,26599441,BEFREE,3393
217,ALDH2,C0027051,Myocardial Infarction,C14,17459359,BEFREE,3393
217,ALDH2,C0027051,Myocardial Infarction,C14,12452318,BEFREE,3393
231,AKR1B1,C0004096,Asthma,C08;C20,21334316,BEFREE,2841
231,AKR1B1,C0004096,Asthma,C08;C20,19752229,BEFREE,2841
231,AKR1B1,C0004096,Asthma,C08;C20,16197474,BEFREE,2841
239,ALOX12,C0004096,Asthma,C08;C20,22323304,BEFREE,2841
240,ALOX5,C0004096,Asthma,C08;C20,18204779,BEFREE,2841
240,ALOX5,C0004096,Asthma,C08;C20,20880396,BEFREE,2841
240,ALOX5,C0027051,Myocardial Infarction,C14,18179798,BEFREE,3393
240,ALOX5,C0004096,Asthma,C08;C20,25483364,BEFREE,2841
240,ALOX5,C0004096,Asthma,C08;C20,11471199,BEFREE,2841
240,ALOX5,C0004096,Asthma,C08;C20,16361798,LHGDN,2841
240,ALOX5,C0027051,Myocardial Infarction,C14,18991687,BEFREE,3393
240,ALOX5,C0004096,Asthma,C08;C20,17460547,BEFREE,2841
240,ALOX5,C0027051,Myocardial Infarction,C14,18842779,BEFREE,3393
240,ALOX5,C0004096,Asthma,C08;C20,14749922,LHGDN,2841
240,ALOX5,C0027051,Myocardial Infarction,C14,14770184,BEFREE,3393
240,ALOX5,C0004096,Asthma,C08;C20,16210619,BEFREE,2841
240,ALOX5,C0027051,Myocardial Infarction,C14,17176247,BEFREE,3393
240,ALOX5,C0004096,Asthma,C08;C20,26032638,BEFREE,2841
240,ALOX5,C0027051,Myocardial Infarction,C14,17304054,BEFREE,3393
240,ALOX5,C0004096,Asthma,C08;C20,23600541,BEFREE,2841
240,ALOX5,C0027051,Myocardial Infarction,C14,16943719,BEFREE,3393
240,ALOX5,C0004096,Asthma,C08;C20,22409990,BEFREE,2841
240,ALOX5,C0004096,Asthma,C08;C20,16364163,BEFREE,2841
240,ALOX5,C0004096,Asthma,C08;C20,18665843,BEFREE,2841
240,ALOX5,C0004096,Asthma,C08;C20,16361798,BEFREE,2841
240,ALOX5,C0004096,Asthma,C08;C20,9062372,BEFREE,2841
240,ALOX5,C0751848,Thrombotic Infarction- Middle Cerebral Artery,C10;C14,19309543,CTD_human,6713
240,ALOX5,C0004096,Asthma,C08;C20,26298204,BEFREE,2841
240,ALOX5,C0004096,Asthma,C08;C20,19665766,BEFREE,2841
240,ALOX5,C0004096,Asthma,C08;C20,18204779,LHGDN,2841
240,ALOX5,C0004096,Asthma,C08;C20,16825866,BEFREE,2841
240,ALOX5,C0004096,Asthma,C08;C20,10369259,BEFREE,2841
240,ALOX5,C0004096,Asthma,C08;C20,20128419,BEFREE,2841
240,ALOX5,C0004096,Asthma,C08;C20,15784112,BEFREE,2841
240,ALOX5,C0004096,Asthma,C08;C20,20093252,BEFREE,2841
240,ALOX5,C0004096,Asthma,C08;C20,17460547,LHGDN,2841
240,ALOX5,C0027051,Myocardial Infarction,C14,16127181,BEFREE,3393
240,ALOX5,C0027051,Myocardial Infarction,C14,28566527,BEFREE,3393
240,ALOX5,C0004096,Asthma,C08;C20,12911785,BEFREE,2841
240,ALOX5,C0004096,Asthma,C08;C20,11035107,BEFREE,2841
240,ALOX5,C0004096,Asthma,C08;C20,19214143,BEFREE,2841
240,ALOX5,C0004096,Asthma,C08;C20,9642160,BEFREE,2841
240,ALOX5,C0004096,Asthma,C08;C20,9988463,BEFREE,2841
240,ALOX5,C0027051,Myocardial Infarction,C14,15886380,BEFREE,3393
241,ALOX5AP,C0027051,Myocardial Infarction,C14,14770184,BEFREE,3393
241,ALOX5AP,C0027051,Myocardial Infarction,C14,17176247,BEFREE,3393
241,ALOX5AP,C0027051,Myocardial Infarction,C14,15640973,BEFREE,3393
241,ALOX5AP,C0004096,Asthma,C08;C20,18547289,LHGDN,2841
241,ALOX5AP,C0027051,Myocardial Infarction,C14,18547289,BEFREE,3393
241,ALOX5AP,C0027051,Myocardial Infarction,C14,14770184,LHGDN,3393
241,ALOX5AP,C0007785,Cerebral Infarction,C10;C14,23546934,BEFREE,6713
241,ALOX5AP,C0004096,Asthma,C08;C20,20067482,BEFREE,2841
241,ALOX5AP,C0004096,Asthma,C08;C20,15784112,BEFREE,2841
241,ALOX5AP,C0027051,Myocardial Infarction,C14,16127181,BEFREE,3393
241,ALOX5AP,C0027051,Myocardial Infarction,C14,22129473,BEFREE,3393
241,ALOX5AP,C0004096,Asthma,C08;C20,16825866,BEFREE,2841
241,ALOX5AP,C0027051,Myocardial Infarction,C14,16778124,BEFREE,3393
241,ALOX5AP,C0007785,Cerebral Infarction,C10;C14,24411318,BEFREE,6713
241,ALOX5AP,C0004096,Asthma,C08;C20,22246175,BEFREE,2841
241,ALOX5AP,C0007785,Cerebral Infarction,C10;C14,22849376,BEFREE,6713
241,ALOX5AP,C0004096,Asthma,C08;C20,12911785,BEFREE,2841
241,ALOX5AP,C0007785,Cerebral Infarction,C10;C14,24368493,BEFREE,6713
241,ALOX5AP,C0027051,Myocardial Infarction,C14,16282974,BEFREE,3393
241,ALOX5AP,C0027051,Myocardial Infarction,C14,17505527,LHGDN,3393
241,ALOX5AP,C0027051,Myocardial Infarction,C14,17387518,BEFREE,3393
241,ALOX5AP,C0027051,Myocardial Infarction,C14,17505527,BEFREE,3393
241,ALOX5AP,C0007785,Cerebral Infarction,C10;C14,25242267,BEFREE,6713
241,ALOX5AP,C0004096,Asthma,C08;C20,18547289,BEFREE,2841
241,ALOX5AP,C0004096,Asthma,C08;C20,20810156,BEFREE,2841
241,ALOX5AP,C0027051,Myocardial Infarction,C14,18187210,BEFREE,3393
241,ALOX5AP,C0027051,Myocardial Infarction,C14,16987874,BEFREE,3393
241,ALOX5AP,C0027051,Myocardial Infarction,C14,15861005,LHGDN,3393
241,ALOX5AP,C0027051,Myocardial Infarction,C14,18318662,BEFREE,3393
246,ALOX15,C0004096,Asthma,C08;C20,24571371,BEFREE,2841
246,ALOX15,C0004096,Asthma,C08;C20,17439326,BEFREE,2841
246,ALOX15,C0027051,Myocardial Infarction,C14,19131063,BEFREE,3393
246,ALOX15,C0004096,Asthma,C08;C20,18774388,LHGDN,2841
246,ALOX15,C0004096,Asthma,C08;C20,23528921,BEFREE,2841
247,ALOX15B,C0004096,Asthma,C08;C20,22409990,BEFREE,2841
249,ALPL,C0004096,Asthma,C08;C20,24582314,BEFREE,2841
270,AMPD1,C0027051,Myocardial Infarction,C14,16875916,BEFREE,3393
274,BIN1,C0027051,Myocardial Infarction,C14,21211798,GWASDB,3393
283,ANG,C0004096,Asthma,C08;C20,11174196,BEFREE,2841
283,ANG,C0027051,Myocardial Infarction,C14,25889213,BEFREE,3393
284,ANGPT1,C0027051,Myocardial Infarction,C14,17188570,BEFREE,3393
284,ANGPT1,C0027051,Myocardial Infarction,C14,21840594,BEFREE,3393
284,ANGPT1,C0013537,Eclampsia,C13,22205728,BEFREE,10763
284,ANGPT1,C0004096,Asthma,C08;C20,17168735,LHGDN,2841
284,ANGPT1,C0027051,Myocardial Infarction,C14,16829190,BEFREE,3393
284,ANGPT1,C0007785,Cerebral Infarction,C10;C14,26542693,BEFREE,6713
284,ANGPT1,C0027051,Myocardial Infarction,C14,15364619,RGD,3393
284,ANGPT1,C0007785,Cerebral Infarction,C10;C14,17637706,BEFREE,6713
284,ANGPT1,C0027051,Myocardial Infarction,C14,23978105,BEFREE,3393
284,ANGPT1,C0027051,Myocardial Infarction,C14,19794062,BEFREE,3393
284,ANGPT1,C0027051,Myocardial Infarction,C14,15510173,BEFREE,3393
284,ANGPT1,C0007785,Cerebral Infarction,C10;C14,24607344,BEFREE,6713
285,ANGPT2,C2931384,Moyamoya disease 1,C10;C14,27381827,BEFREE,6713
285,ANGPT2,C0027051,Myocardial Infarction,C14,16714360,RGD,3393
285,ANGPT2,C0027051,Myocardial Infarction,C14,9815151,BEFREE,3393
286,ANK1,C0004096,Asthma,C08;C20,26039217,BEFREE,2841
287,ANK2,C0027051,Myocardial Infarction,C14,19394342,BEFREE,3393
301,ANXA1,C0007785,Cerebral Infarction,C10;C14,22617647,RGD,6713
301,ANXA1,C0004096,Asthma,C08;C20,25634111,BEFREE,2841
302,ANXA2,C0004096,Asthma,C08;C20,15051937,BEFREE,2841
302,ANXA2,C0004096,Asthma,C08;C20,15051937,LHGDN,2841
302,ANXA2,C0004096,Asthma,C08;C20,24111848,BEFREE,2841
302,ANXA2,C0004096,Asthma,C08;C20,26568662,BEFREE,2841
308,ANXA5,C0027051,Myocardial Infarction,C14,17408414,LHGDN,3393
308,ANXA5,C0027051,Myocardial Infarction,C14,16501019,RGD,3393
308,ANXA5,C0027051,Myocardial Infarction,C14,12200370,LHGDN,3393
308,ANXA5,C0027051,Myocardial Infarction,C14,12200370,BEFREE,3393
308,ANXA5,C0013537,Eclampsia,C13,24140079,BEFREE,10763
309,ANXA6,C0004096,Asthma,C08;C20,19648476,BEFREE,2841
313,AOAH,C0004096,Asthma,C08;C20,16815140,BEFREE,2841
313,AOAH,C0004096,Asthma,C08;C20,17989521,BEFREE,2841
324,APC,C0004096,Asthma,C08;C20,25312757,BEFREE,2841
326,AIRE,C0027051,Myocardial Infarction,C14,12087064,BEFREE,3393
328,APEX1,C0027051,Myocardial Infarction,C14,25703835,BEFREE,3393
328,APEX1,C0027051,Myocardial Infarction,C14,18712175,LHGDN,3393
330,BIRC3,C0004096,Asthma,C08;C20,27304223,BEFREE,2841
331,XIAP,C0004096,Asthma,C08;C20,23418891,BEFREE,2841
331,XIAP,C0013537,Eclampsia,C13,22886722,BEFREE,10763
332,BIRC5,C0027051,Myocardial Infarction,C14,15081314,RGD,3393
332,BIRC5,C0004096,Asthma,C08;C20,22336533,BEFREE,2841
332,BIRC5,C0007785,Cerebral Infarction,C10;C14,25344020,BEFREE,6713
335,APOA1,C0020479,Hyperlipoproteinemia Type III,C16;C18,2883893,BEFREE,1168
335,APOA1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,9812922,BEFREE,1168
335,APOA1,C0004096,Asthma,C08;C20,24813055,BEFREE,2841
335,APOA1,C0027051,Myocardial Infarction,C14,24801707,BEFREE,3393
335,APOA1,C0027051,Myocardial Infarction,C14,18682504,LHGDN,3393
335,APOA1,C0027051,Myocardial Infarction,C14,12127051,BEFREE,3393
335,APOA1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,11583715,BEFREE,1168
335,APOA1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,9062353,BEFREE,1168
335,APOA1,C0027051,Myocardial Infarction,C14,26605794,BEFREE,3393
335,APOA1,C0027051,Myocardial Infarction,C14,16801176,LHGDN,3393
335,APOA1,C0271650,Impaired glucose tolerance,C18,15910632,BEFREE,9351
335,APOA1,C0027051,Myocardial Infarction,C14,19217440,LHGDN,3393
335,APOA1,C0027051,Myocardial Infarction,C14,15256516,BEFREE,3393
335,APOA1,C0004096,Asthma,C08;C20,21972383,BEFREE,2841
335,APOA1,C0027051,Myocardial Infarction,C14,12011770,LHGDN,3393
335,APOA1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,17950741,BEFREE,1168
335,APOA1,C0027051,Myocardial Infarction,C14,10428310,BEFREE,3393
335,APOA1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,11737222,BEFREE,1168
335,APOA1,C0027051,Myocardial Infarction,C14,8176109,BEFREE,3393
335,APOA1,C0027051,Myocardial Infarction,C14,3608115,BEFREE,3393
335,APOA1,C0027051,Myocardial Infarction,C14,15488874,BEFREE,3393
335,APOA1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,19732897,BEFREE,1168
335,APOA1,C0027051,Myocardial Infarction,C14,23209431,BEFREE,3393
335,APOA1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,15001527,BEFREE,1168
335,APOA1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,17698072,LHGDN,1168
335,APOA1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,7889654,BEFREE,1168
335,APOA1,C0020480,Hyperlipoproteinemia Type IV,C16;C18,16828905,BEFREE,1168
335,APOA1,C0027051,Myocardial Infarction,C14,8088507,BEFREE,3393
335,APOA1,C0027051,Myocardial Infarction,C14,19473658,BEFREE,3393
335,APOA1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,14551155,BEFREE,1168
335,APOA1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,14764618,BEFREE,1168
335,APOA1,C0027051,Myocardial Infarction,C14,9241743,BEFREE,3393
335,APOA1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,16938803,BEFREE,1168
335,APOA1,C0020480,Hyperlipoproteinemia Type IV,C16;C18,3115275,BEFREE,1168
335,APOA1,C0027051,Myocardial Infarction,C14,26073400,BEFREE,3393
335,APOA1,C0027051,Myocardial Infarction,C14,29074586,BEFREE,3393
335,APOA1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,11031215,BEFREE,1168
335,APOA1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,16828905,BEFREE,1168
335,APOA1,C0027051,Myocardial Infarction,C14,20826588,BEFREE,3393
335,APOA1,C0020474,Hyperlipidemia- Familial Combined,C16;C18,16629853,BEFREE,1168
335,APOA1,C0027051,Myocardial Infarction,C14,3092050,BEFREE,3393
335,APOA1,C0027051,Myocardial Infarction,C14,14962947,BEFREE,3393
336,APOA2,C0020474,Hyperlipidemia- Familial Combined,C16;C18,12738753,LHGDN,1168
336,APOA2,C0020474,Hyperlipidemia- Familial Combined,C16;C18,12738753,BEFREE,1168
336,APOA2,C0020474,Hyperlipidemia- Familial Combined,C16;C18,9537421,BEFREE,1168
336,APOA2,C0020474,Hyperlipidemia- Familial Combined,C16;C18,10946021,BEFREE,1168
336,APOA2,C0020474,Hyperlipidemia- Familial Combined,C16;C18,15388641,BEFREE,1168
336,APOA2,C0020474,Hyperlipidemia- Familial Combined,C16;C18,15166779,BEFREE,1168
336,APOA2,C0027051,Myocardial Infarction,C14,9001797,BEFREE,3393
337,APOA4,C0027051,Myocardial Infarction,C14,1737067,BEFREE,3393
337,APOA4,C0020474,Hyperlipidemia- Familial Combined,C16;C18,8956036,BEFREE,1168
337,APOA4,C0027051,Myocardial Infarction,C14,7958503,BEFREE,3393
337,APOA4,C0027051,Myocardial Infarction,C14,7980697,BEFREE,3393
337,APOA4,C0027051,Myocardial Infarction,C14,10428310,BEFREE,3393
